# %ECSV 0.9
# ---
# datatype:
# - {name: source_id, datatype: int64}
# - {name: ra, datatype: float64}
# - {name: ra_error, datatype: float64}
# - {name: dec, datatype: float64}
# - {name: dec_error, datatype: float64}
# - {name: parallax, datatype: float64}
# - {name: parallax_error, datatype: float64}
# - {name: pmra_error, datatype: float64}
# - {name: pmra, datatype: float64}
# - {name: pmdec, datatype: float64}
# - {name: pmdec_error, datatype: float64}
# - {name: ra_dec_corr, datatype: float32}
# - {name: ra_parallax_corr, datatype: float32}
# - {name: ra_pmra_corr, datatype: float32}
# - {name: ra_pmdec_corr, datatype: float32}
# - {name: dec_parallax_corr, datatype: float32}
# - {name: dec_pmra_corr, datatype: float32}
# - {name: dec_pmdec_corr, datatype: float32}
# - {name: parallax_pmra_corr, datatype: float32}
# - {name: parallax_pmdec_corr, datatype: float32}
# - {name: pmra_pmdec_corr, datatype: float32}
# - {name: visibility_periods_used, datatype: int16}
# - {name: phot_g_mean_flux, datatype: float64}
# - {name: phot_g_mean_flux_error, datatype: float64}
# - {name: phot_g_mean_mag, datatype: float32}
# - {name: phot_bp_mean_flux, datatype: float64}
# - {name: phot_bp_mean_flux_error, datatype: float64}
# - {name: phot_bp_mean_mag, datatype: float32}
# - {name: phot_rp_mean_flux, datatype: float64}
# - {name: phot_rp_mean_flux_error, datatype: float64}
# - {name: phot_rp_mean_mag, datatype: float32}
# - {name: radial_velocity, datatype: float64}
# - {name: radial_velocity_error, datatype: float64}
# - {name: teff_val, datatype: float32}
# - {name: a_g_val, datatype: float32}
# - {name: e_bp_min_rp_val, datatype: float32}
# - {name: radius_val, datatype: float32}
# - {name: lum_val, datatype: float32}
# - {name: prob, datatype: float64}
# meta: !!omap
# - comments: [This catalog has been produced on behalf of adrian price-whelan (adrian., 'prw@gmail.com) with ID #2886.', 'It took 0:01:38
#       (h:mm:ss) to complete and the SQL issued was:', '', 'SELECT `source_id`, `ra`, `ra_error`, `dec`, `dec_error`, `parallax`,', '    `parallax_error`,
#       `pmra_error`, `pmra`, `pmdec`, `pmdec_error`,', '    `ra_dec_corr`, `ra_parallax_corr`, `ra_pmra_corr`, `ra_pmdec_corr`,', '    `dec_parallax_corr`,
#       `dec_pmra_corr`, `dec_pmdec_corr`,', '    `parallax_pmra_corr`, `parallax_pmdec_corr`, `pmra_pmdec_corr`,', '    `visibility_periods_used`,
#       `phot_g_mean_flux`, `phot_g_mean_flux_err', 'or`,', '    `phot_g_mean_mag`, `phot_bp_mean_flux`, `phot_bp_mean_flux_error`,',
#     '    `phot_bp_mean_mag`, `phot_rp_mean_flux`, `phot_rp_mean_flux_error`,', '    `phot_rp_mean_mag`, `radial_velocity`, `radial_velocity_error`,
#       `tef', 'f_val`,', '    `a_g_val`, `e_bp_min_rp_val`, `radius_val`, `lum_val`', '    FROM gaia_dr2', '    WHERE radial_velocity
#       IS NOT NULL AND', '        parallax &gt; 0 AND', '        parallax/parallax_error &gt; 6', '', 'Please, remember to follow the
#       citation guide if you use any of this dat', a in your work., '', 'Generated by CosmoHub (https://cosmohub.pic.es) on 2018-05-30
#       03:45:14.0', 23000 UTC.]
# schema: astropy-2.0
source_id ra ra_error dec dec_error parallax parallax_error pmra_error pmra pmdec pmdec_error ra_dec_corr ra_parallax_corr ra_pmra_corr ra_pmdec_corr dec_parallax_corr dec_pmra_corr dec_pmdec_corr parallax_pmra_corr parallax_pmdec_corr pmra_pmdec_corr visibility_periods_used phot_g_mean_flux phot_g_mean_flux_error phot_g_mean_mag phot_bp_mean_flux phot_bp_mean_flux_error phot_bp_mean_mag phot_rp_mean_flux phot_rp_mean_flux_error phot_rp_mean_mag radial_velocity radial_velocity_error teff_val a_g_val e_bp_min_rp_val radius_val lum_val prob
1320894312595678976 238.08787045043752 0.015041644449580827 29.79691911903398 0.01992274442050739 16.692876100174075 0.02473306266331374 0.03491026736357051 -63.82491139577152 -1.65059008359015 0.044743199871959315 0.27003896 -0.011087431 -0.19497012 -0.08635339 0.02405092 -0.09697622 -0.32780048 -0.17314643 -0.08467942 0.33245507 19 867034.7216636782 362.0211983610824 10.843274 343122.1768633994 299.4449190023443 11.512766 740738.1482920251 404.26631219149857 10.087758 -19.452093993602197 0.2473607035573059 4513.73 0.215 0.104 0.6477054 0.15688884 0.9999422433491492
1397457048152981632 235.92741430784432 0.01992095951325918 44.847808327031075 0.02123198405133074 22.255563762719966 0.023404156520265135 0.03888614605372869 -92.10921832287889 14.96902746963773 0.05049706311807035 -0.046748687 -0.09900996 -0.015499753 0.04655428 0.11659317 -0.0028410691 -0.30060372 -0.123259746 0.032920387 0.06908547 17 209287.50493596328 258.2767692457511 12.386507 50467.33134108101 330.8633412837424 13.593863 241125.67815587166 699.6072802967096 11.306312 -14.824471738651539 4.140001919961335 3944.3 0.07 0.0932 nan nan 0.9963140680911852
1476485996883837184 201.28262591762203 0.017550210169921896 38.922367140999015 0.020166001368614225 23.457685607768678 0.03399319852618669 0.02690505332877026 -124.71325976437865 -27.37726796081262 0.038605037535207394 0.2355616 -0.09193915 -0.47343883 0.030098883 -0.057033643 0.00018680775 -0.10298459 0.0028123707 -0.22522287 0.28861684 17 2542595.421768948 683.2719030377316 9.675173 1092656.5073159204 927.6785861187275 10.255179 2042084.2806921168 1566.0859838168549 8.986736 -7.327862807197862 0.5904446194285466 4787.8804 0.1757 0.0657 0.6698333 0.2124229 0.9999735918181025
1396617472242087168 236.59598828904848 0.01570997152678346 44.0541780289445 0.018807015629456875 21.474647851489603 0.020262503290513764 0.03146867273547781 -86.92825344251796 17.68084468296282 0.040893998057579005 -0.064827435 -0.26210818 0.018258547 0.049717583 0.028644593 -0.027174512 -0.23224172 -0.08863118 -0.2327401 0.019828903 17 608980.2936085142 580.8074675714942 11.226857 198432.78884967792 668.3869709015612 12.107354 591559.3820771668 1167.5740894254025 10.331924 -18.741660141180773 0.4710429954658128 4142.468 0.568 0.2407 0.5482273 0.07973566 0.9999580087170171
1490845584382687232 217.39201591534362 0.01914858373112346 39.79039914276253 0.023035656258981702 23.832215236913495 0.029804019898758926 0.03607551265352 -118.22828582391752 -6.973221407282117 0.047652162005738075 0.2350072 -0.20648941 -0.32263082 -0.1222987 -0.058286242 -0.13001986 -0.34613502 -0.1282882 -0.050404068 0.36958852 18 5143199.54343036 2259.1754889358963 8.910282 2477416.153801106 3884.189856807216 9.366391 3747614.7928141314 4834.401702599898 8.327533 -13.193278836836555 0.2125589902007553 5149.6 0.008 0.005 0.77804655 0.38353047 0.9999807550120698
1523644978312478976 194.64512488188933 0.033967115841505295 38.2799436747561 0.020566147041939972 24.2195033322278 0.04754434879440734 0.0699866274080743 -129.29666230740247 -42.42121739150127 0.05944706924266422 0.16791984 -0.39596456 0.12459599 0.22995566 0.15394081 0.210995 -0.35416856 -0.05539592 -0.314649 -0.06308467 16 4723171.014434962 5556.679132820605 9.002782 2122041.396104314 9775.720337886907 9.534504 3683219.603230459 12133.2066539128 8.346351 -1.5209539633193199 11.355211719480932 4984.21 0.3945 0.195 0.796052 0.35234076 0.999973233782277
1263985102569989504 229.81268749648024 0.01651766152492987 24.32704916428149 0.02216772947878756 21.576488596501346 0.03110926916694173 0.04287402715839622 -90.47583860711167 -5.718571633280988 0.04613492451263572 0.13678648 -0.25466004 -0.058699373 0.2210382 -0.006617899 0.13072328 -0.38078818 -0.2451586 -0.24799784 0.6286487 14 1109042.568888685 430.3028797093558 10.575995 413864.3182224842 652.8774832035367 11.309243 987198.761911026 1193.8203590027379 9.775908 -17.0431910053571 0.39006717078427494 4442.5127 0.2905 0.135 0.593664 0.123677544 0.9958146998177277
1549259098113618688 202.26291000634765 0.021997356244600072 42.23818452959808 0.02242432523744697 24.902097757157556 0.036523151721963326 0.03825365575493129 -132.29025778029725 -18.17636762468313 0.044299851912828404 0.33348805 0.05395185 -0.37918612 -0.24238224 -0.023140468 -0.2363303 -0.19195685 -0.16879606 -0.38495925 0.322832 20 18991287.55711978 4484.352037733324 7.4919796 10411628.904118547 10702.038310502001 7.8075914 12025895.442598514 15387.374108430386 7.0616264 -9.501007832436542 0.16596974225032832 6000.0 0.0283 0.013 1.012219 1.1963235 0.994906610606917
1523645047031954944 194.63248593814353 0.03420156777895243 38.27857676798752 0.018941287025480206 24.397846672445066 0.04421693239007321 0.06784344188840889 -131.66747432547413 -44.07878196963694 0.054678643329293106 0.2210194 -0.42174497 0.17895341 0.20407163 -0.07423343 0.25626728 -0.29670826 -0.09079433 -0.07999461 -0.059004366 16 7695356.5200438555 3020.6148042912027 8.472794 3875850.4115431244 4938.184676857401 8.88047 5362660.261879538 6282.58100382856 7.9384694 -5.129218980795631 0.1377054235554697 5409.0 0.1203 0.0573 0.8268814 0.52728945 0.9999461507066545
4026742744369123584 179.52746029865776 0.04103414410625736 32.27257280609192 0.024883160021523826 21.09150459446634 0.04766455600931402 0.06491934236600223 -105.35485853061289 -56.003897381019364 0.04970629890165615 -0.0017671384 -0.56546247 0.3428437 0.22502856 -0.049213108 0.037882354 0.1961717 -0.011852731 -0.3489124 -0.029311903 11 259337.8806673363 214.14933021478677 12.153701 78086.16312177342 713.8686478249684 13.119953 283589.59867473645 1102.9185167392511 11.130195 1.5552168700283442 1.1030170483425479 3834.16 0.128 0.0768 nan nan 0.9999328830414508
